8535,Beim Rossbur,BEIM ROSSBUR,ROSSBUR,,?,N,,?,18.05.2011,,?,,?,501,,N,Beim Rossbur
8542,Op der Diert,OP DER DIERT,DIERT,,?,N,,?,30.05.2011,,?,,?,501,,N,Op der Diert
8730,Zone artisanale um Lënster Bierg,ZONE ARTISANALE UM LENSTER BIERG,LENSTER BI,,?,N,,?,01.02.2019,,?,,?,501,,N,Z. artisanale um Lënster Bierg
8786,Klenge Beelenhaff,KLENGE BEELENHAFF,BEELENHAFF,,?,N,,?,11.03.2014,,?,,?,501,,N,Klenge Beelenhaff
8925,Charly's Wee,CHARLY'S WEE,CHARLY'S,,?,N,,?,19.11.2015,,?,,?,501,,N,Charly's Wee
8926,Iernzwee,IERNZWEE,IERNZWEE,,?,N,,?,19.11.2015,,?,,?,501,,N,Iernzwee
8927,Weidegässel,WEIDEGASSEL,WEIDEGAESS,,?,N,,?,19.11.2015,,?,,?,501,,N,Weidegässel
8931,Bichegässel,BICHEGASSEL,BICHEGAESS,,?,N,,?,19.11.2015,,?,,?,501,,N,Bichegässel
9153,Rue Ronnheck,RUE RONNHECK,RONNHECK,,?,N,,?,18.09.2018,,?,,?,501,,N,Rue Ronnheck
9659,Impasse Am Bongert,IMPASSE AM BONGERT,BONGERT,,?,N,,?,24.03.2022,,?,,?,501,,N,Impasse Am Bongert
5745,Rue d'Eschweiler,RUE D'ESCHWEILER,ESCHWEILER,16256,,N,,?,04.02.2003,CR,,129,,502,,N,RUE D'ESCHWEILER
5746,Rue de Grevenmacher,RUE DE GREVENMACHER,GREVENMACH,16257,,N,,?,04.02.2003,N,,14,,502,,N,RUE DE GREVENMACHER
5747,Rue de l'Ecole,RUE DE L'ECOLE,ECOLE,16255,,N,,?,04.02.2003,,?,,?,502,,N,RUE DE L'ECOLE
5748,Rue de l'Eglise,RUE DE L'EGLISE,EGLISE,11706,,N,,?,04.02.2003,,?,,?,502,,N,RUE DE L'EGLISE
5749,Rue de la Station,RUE DE LA STATION,STATION,11707,,N,,?,04.02.2003,,?,,?,502,,N,RUE DE LA STATION
5750,Rue des Prés,RUE DES PRES,PRES,16259,,N,,?,04.02.2003,,?,,?,502,,N,RUE DES PRES
5751,Rue du Ruisseau,RUE DU RUISSEAU,RUISSEAU,11709,,N,,?,04.02.2003,,?,,?,502,,N,RUE DU RUISSEAU
5752,Rue Neuve,RUE NEUVE,NEUVE,16258,,N,,?,04.02.2003,,?,,?,502,,N,RUE NEUVE
5753,Um Wangert,UM WANGERT,WANGERT,16260,,N,,?,02.09.2013,,?,,?,502,,N,UM WANGERT
6578,Rue Hiehl,RUE HIEHL,HIEHL,11708,,N,,?,17.04.2000,,?,,?,502,,N,Rue Hiehl
8613,Impasse Routfeld,IMPASSE ROUTFELD,ROUTFELD,,?,N,,?,07.12.2011,,?,,?,502,,N,Impasse Routfeld
6584,Weimerich,WEIMERICH,WEIMERICH,11585,,N,,?,20.11.2007,,?,,?,503,,N,Weimerich
5754,Am Kutschewee,AM KUTSCHEWEE,KUTSCHEWEE,10671,,N,,?,04.02.2003,,?,,?,503,,N,AM KUTSCHEWEE
9667,Um Enneschte Léi,UM ENNESCHTE LEI,ENNESCHTE,,?,N,,?,22.04.2022,,?,,?,501,,N,Um Enneschte Léi
5755,Eschweiler (Junglinster),ESCHWEILER (JUNGLINSTER),ESCHWEILER,21302,,N,01.01.2000,,04.02.2003,,?,,?,503,,N,ESCHWEILER (JUNGLINSTER)
5756,Rue d'Olingen,RUE D'OLINGEN,OLINGEN,16168,,N,,?,04.02.2003,,?,,?,503,,N,RUE D'OLINGEN
5757,Rue de Beidweiler,RUE DE BEIDWEILER,BEIDWEILER,16165,,N,,?,04.02.2003,CR,,129,,503,,N,RUE DE BEIDWEILER
5758,Rue de Gonderange,RUE DE GONDERANGE,GONDERANGE,16167,,N,,?,04.02.2003,CR,,129,,503,,N,RUE DE GONDERANGE
5759,Rue de l'Ecole,RUE DE L'ECOLE,ECOLE,16166,,N,,?,04.02.2003,CR,,132,,503,,N,RUE DE L'ECOLE
5760,Rue du Village,RUE DU VILLAGE,VILLAGE,16169,,N,,?,04.02.2003,CR,,132,,503,,N,RUE DU VILLAGE
6582,Hueswé,HUESWE,HUESWE,16170,,N,,?,17.04.2000,,?,,?,503,,N,Hueswé
8672,Op dem Bechel,OP DEM BECHEL,BECHEL,,?,N,,?,18.10.2012,,?,,?,503,,N,Op dem Bechel
5762,Bei der Breck,BEI DER BRECK,BRECK,10898,,N,,?,04.02.2003,,?,,?,504,,N,BEI DER BRECK
5779,Rue de la Gare,RUE DE LA GARE,GARE,16187,,N,,?,04.02.2003,,?,,?,504,,N,RUE DE LA GARE
5780,Rue de Wormeldange,RUE DE WORMELDANGE,WORMELDANG,16198,,N,,?,04.02.2003,CR,,122,,504,,N,RUE DE WORMELDANGE
5781,Rue des Champs,RUE DES CHAMPS,CHAMPS,11716,,N,,?,04.02.2003,,?,,?,504,,N,RUE DES CHAMPS
5782,Rue des Jardins,RUE DES JARDINS,JARDINS,11726,,N,,?,04.02.2003,,?,,?,504,,N,RUE DES JARDINS
5783,Rue des Prés,RUE DES PRES,PRES,16193,,N,,?,04.02.2003,,?,,?,504,,N,RUE DES PRES
5784,Rue du Village,RUE DU VILLAGE,VILLAGE,16195,,N,,?,04.02.2003,N,,11D,,504,,N,RUE DU VILLAGE
5785,Rue Emile Elsen,RUE EMILE ELSEN,ELSEN,16996,,N,,?,04.02.2003,,?,,?,504,,N,RUE EMILE ELSEN
5786,Rue Gritt,RUE GRITT,GRITT,16189,,N,,?,04.02.2003,,?,,?,504,,N,RUE GRITT
5787,Rue Hiehl,RUE HIEHL,HIEHL,16191,,N,,?,17.04.2000,,?,,?,504,,N,Rue Hiehl
5788,Rue Joseph Olm,RUE JOSEPH OLM,OLM,16192,,N,,?,04.02.2003,,?,,?,504,,N,RUE JOSEPH OLM
5789,Rue Kiem,RUE KIEM,KIEM,11724,,N,,?,04.02.2003,,?,,?,504,,N,RUE KIEM
5790,Rue Massewee,RUE MASSEWEE,MASSEWEE,11725,,N,,?,04.02.2003,,?,,?,504,,N,RUE MASSEWEE
5791,Rue Stohlbour,RUE STOHLBOUR,STOHLBOUR,16194,,N,,?,04.02.2003,,?,,?,504,,N,RUE STOHLBOUR
5763,Cité Am Wangert,CITE AM WANGERT,WANGERT,26103,,N,,?,04.02.2003,,?,,?,504,,N,CITE AM WANGERT
5764,Cité Gringert,CITE GRINGERT,GRINGERT,11417,,N,,?,04.02.2003,,?,,?,504,,N,CITE GRINGERT
5765,Cité Joseph Bech,CITE JOSEPH BECH,BECH,21448,,N,,?,04.02.2003,,?,,?,504,,N,CITE JOSEPH BECH
5766,Gehaansraich,GEHAANSRAICH,GEHAANSRAI,15997,,N,,?,04.02.2003,,?,,?,504,,N,GEHAANSRAICH
5767,Groebierg,GROEBIERG,GROEBIERG,11720,,N,,?,04.02.2003,,?,,?,504,,N,GROEBIERG
5768,Impasse Hiehl,IMPASSE HIEHL,HIEHL,11723,,N,,?,04.04.2016,,?,,?,504,,N,Impasse Hiehl
5769,Kriibsebach,KRIIBSEBACH,KRIIBSEBAC,14178,,N,,?,17.04.2000,,?,,?,504,,N,Kriibsebach
5770,Op der Tonn,OP DER TONN,TONN,10514,,N,,?,04.02.2003,,?,,?,504,,N,OP DER TONN
5771,Route d'Echternach,ROUTE D'ECHTERNACH,ECHTERNACH,11718,,N,,?,04.02.2003,N,,11,,504,,N,ROUTE D'ECHTERNACH
5772,Route de Luxembourg,ROUTE DE LUXEMBOURG,LUXEMBOURG,11717,,N,,?,04.02.2003,N,,11,,504,,N,ROUTE DE LUXEMBOURG
5773,Rue Belle-Vue,RUE BELLE-VUE,BELLE-VUE,16196,,N,,?,04.02.2003,,?,,?,504,,N,RUE BELLE-VUE
5774,Rue d'Ernster,RUE D'ERNSTER,ERNSTER,11719,,N,,?,04.02.2003,CR,,132,,504,,N,RUE D'ERNSTER
5775,Rue d'Eschweiler,RUE D'ESCHWEILER,ESCHWEILER,26102,,N,,?,04.02.2003,CR,,132,,504,,N,RUE D'ESCHWEILER
5776,Rue de Bourglinster,RUE DE BOURGLINSTER,BOURGLINST,11715,,N,,?,04.02.2003,CR,,122,,504,,N,RUE DE BOURGLINSTER
5777,Rue de l'Ecole,RUE DE L'ECOLE,ECOLE,16184,,N,,?,04.02.2003,,?,,?,504,,N,RUE DE L'ECOLE
5778,Rue de l'Eglise,RUE DE L'EGLISE,EGLISE,16185,,N,,?,04.02.2003,,?,,?,504,,N,RUE DE L'EGLISE
7333,Cité Meeschbesch,CITE MEESCHBESCH,MEESCHBES,10311,,N,,?,23.04.2003,,?,,?,504,,N,CITE MEESCHBESCH
7527,Rue Astrid Lindgren,RUE ASTRID LINDGREN,LINDGREN,,?,N,,?,27.03.2003,,?,,?,504,,N,Rue Astrid Lindgren
8102,Rue Grande-Duchesse Charlotte,RUE GRANDE-DUCHESSE CHARLOTTE,CHARLOTTE,,?,N,,?,11.06.2007,,?,,?,504,,N,Rue Grande-Duchesse Charlotte
8103,Rue Anne Frank,RUE ANNE FRANK,FRANK,,?,N,,?,11.06.2007,,?,,?,504,,N,Rue Anne Frank
8673,Am Kickert,AM KICKERT,KICKERT,,?,N,,?,18.10.2012,,?,,?,504,,N,Am Kickert
6585,Auf Preimert,AUF PREIMERT,PREIMERT,10940,,N,,?,17.04.2000,,?,,?,505,,N,Auf Preimert
5792,Rue d'Ernster,RUE D'ERNSTER,ERNSTER,16958,,N,,?,04.02.2003,,?,,?,505,,N,RUE D'ERNSTER
5793,Rue d'Eschweiler,RUE D'ESCHWEILER,ESCHWEILER,16959,,N,,?,04.02.2003,CR,,129,,505,,N,RUE D'ESCHWEILER
5794,Rue de Wormeldange,RUE DE WORMELDANGE,WORMELDANG,16960,,N,,?,04.02.2003,CR,,122,,505,,N,RUE DE WORMELDANGE
7421,Maison,MAISON,MAISON,31370,,N,,?,26.09.2002,,?,,?,505,,O,Maison
8785,Junkerwiss,JUNKERWISS,JUNKERWISS,,?,N,,?,11.03.2014,,?,,?,505,,N,Junkerwiss
5795,Jeanharis,JEANHARIS,JEANHARIS,17525,,N,,?,17.04.2000,,?,,?,506,,N,Jeanharis
6579,Route de Diekirch,ROUTE DE DIEKIRCH,DIEKIRCH,,?,N,,?,28.08.2000,N,,14,,506,,N,Route de Diekirch
6580,Am Haupeschbierg,AM HAUPESCHBIERG,HAUPESCHBI,,?,N,,?,17.04.2000,,?,,?,506,,N,Am Haupeschbierg
6581,Rue de la Forêt,RUE DE LA FORET,FORET,,?,N,,?,24.03.2003,,?,,?,506,,N,Rue de la Forêt
5796,Am Eek,AM EEK,EEK,10053,,N,,?,24.10.2017,,?,,?,507,,N,Am Eek
5797,Am Wangert,AM WANGERT,WANGERT,10060,,N,,?,04.02.2003,,?,,?,507,,N,AM WANGERT
5798,An der Gruecht,AN DER GRUECHT,GRUECHT,10048,,N,,?,04.02.2003,CR,,137,,507,,N,AN DER GRUECHT
5799,Bréicherstrooss,BREICHERSTROOSS,BREICHERST,10049,,N,,?,24.10.2017,,?,,?,507,,N,Bréicherstrooss
5800,Duerfstrooss,DUERFSTROOSS,DUERFSTROO,10047,,N,,?,04.02.2003,CR,,135,,507,,N,DUERFSTROOSS
5801,Hierberwee,HIERBERWEE,HIERBERWEE,10051,,N,,?,04.02.2003,CR,,135,,507,,N,HIERBERWEE
5802,Kéiwee,KEIWEE,KEIWEE,10052,,N,,?,24.10.2017,,?,,?,507,,N,Kéiwee
5803,Këlterbierg,KELTERBIERG,KELTERBIER,10057,,N,,?,24.10.2017,,?,,?,507,,N,Këlterbierg
5804,Neie Wee,NEIE WEE,NEIE,10046,,N,,?,04.02.2003,CR,,137D,,507,,N,NEIE WEE
5805,Schullstrooss,SCHULLSTROOSS,SCHULLSTRO,10058,,N,,?,24.10.2017,CR,,137,,507,,N,Schullstrooss
5806,Um Bierg,UM BIERG,BIERG,10042,,N,,?,04.02.2003,,?,,?,507,,N,UM BIERG
5807,Um Schlooss,UM SCHLOOSS,SCHLOOSS,10055,,N,,?,24.10.2017,,?,,?,507,,N,Um Schlooss
5808,Weekerstrooss,WEEKERSTROOSS,WEEKERSTR,10044,,N,,?,24.10.2017,CR,,135,,507,,N,Weekerstrooss
7534,Steekaul,STEEKAUL,STEEKAUL,,?,N,,?,03.07.2003,,?,,?,507,,N,Steekaul
8206,Am Er,AM ER,ER,,?,N,,?,19.11.2007,,?,,?,507,,N,Am Er
9128,Rue Nicolas Wagner,RUE NICOLAS WAGNER,WAGNER,,?,N,,?,30.04.2018,,?,,?,507,,N,Rue Nicolas Wagner
9632,Berbuergerhaff,BERBUERGERHAFF,BERBUERG,,?,N,,?,27.12.2021,,?,,?,507,,N,Berbuergerhaff
5809,An der Hiel,AN DER HIEL,HIEL,10067,,N,,?,04.02.2003,,?,,?,508,,N,AN DER HIEL
5810,Burwee,BURWEE,BURWEE,10071,,N,,?,04.02.2003,,?,,?,508,,N,BURWEE
5811,Duerfstrooss,DUERFSTROOSS,DUERFSTROO,10066,,N,,?,04.02.2003,CR,,139,,508,,N,DUERFSTROOSS
5812,Neie Wee,NEIE WEE,NEIE,10068,,N,,?,04.02.2003,,?,,?,508,,N,NEIE WEE
5813,Op de Wéngert,OP DE WENGERT,WENGERT,10069,,N,,?,24.10.2017,,?,,?,508,,N,Op de Wéngert
5814,Um Bierg,UM BIERG,BIERG,10072,,N,,?,04.02.2003,,?,,?,508,,N,UM BIERG
5815,Op de Scheedbierg,OP DE SCHEEDBIERG,SCHEEDBIER,10784,,N,,?,24.10.2017,,?,,?,508,,N,Op de Scheedbierg
7366,Maison,MAISON,MAISON,21388,,N,09.02.2004,,09.02.2004,,?,,?,508,,O,Maison
8870,A Fol,A FOL,FOL,,?,N,,?,11.03.2015,,?,,?,508,,N,A Fol
5657,Schorenshaff,SCHORENSHAFF,SCHORENSHA,16887,,N,,?,13.06.2006,CR,,139,,509,,N,SCHORENSHAFF
5816,Ale Berbuerger Wee,ALE BERBUERGER WEE,BERBUERGE,10748,,N,,?,24.10.2017,,?,,?,509,,N,Ale Berbuerger Wee
5817,Am Burfeld,AM BURFELD,BURFELD,10032,,N,,?,04.02.2003,,?,,?,509,,N,AM BURFELD
5818,An der Hiel,AN DER HIEL,HIEL,10041,,N,,?,04.02.2003,,?,,?,509,,N,AN DER HIEL
5819,Cité Syrdal,CITE SYRDAL,SYRDAL,21575,,N,01.01.2000,,04.02.2003,,?,,?,509,,N,CITE SYRDAL
5820,Gaardewee,GAARDEWEE,GAARDEWEE,10030,,N,,?,04.02.2003,,?,,?,509,,N,GAARDEWEE
5821,Iechternacherstrooss,IECHTERNACHERSTROOSS,IECHTERNAC,10038,,N,,?,04.02.2003,CR,,137,,509,,N,IECHTERNACHERSTROOSS
5822,Kierchewee,KIERCHEWEE,KIERCHEWEE,10035,,N,,?,24.10.2017,,?,,?,509,,N,Kierchewee
5823,Koulerwee,KOULERWEE,KOULERWEE,10029,,N,,?,04.02.2003,,?,,?,509,,N,KOULERWEE
5824,Maison,MAISON,MAISON,31306,,N,10.02.2004,,10.02.2004,,?,,?,509,,N,Maison
5825,Millewee,MILLEWEE,MILLEWEE,10037,,N,,?,04.02.2003,,?,,?,509,,N,MILLEWEE
5826,Op der Gare,OP DER GARE,GARE,10031,,N,,?,04.02.2003,CR,,137,,509,,N,OP DER GARE
5827,Rue St. Désert,RUE ST. DESERT,DESERT,10749,,N,,?,02.02.2007,,?,,?,509,,N,RUE ST. DESERT
5828,Syrdallstrooss,SYRDALLSTROOSS,SYRDALLSTR,10028,,N,,?,04.02.2003,CR,,134,,509,,N,SYRDALLSTROOSS
5829,Um Éier,UM EIER,EIER,10039,,N,,?,24.10.2017,,?,,?,509,,N,Um Éier
5830,Um Groesteen,UM GROESTEEN,GROESTEEN,10033,,N,,?,24.10.2017,CR,,137,,509,,N,Um Groesteen
7108,Op der Olek,OP DER OLEK,OLEK,10226,,N,,?,23.08.2001,,?,,?,509,,N,Op der Olek
7109,Ernest Mehlen-Strooss,ERNEST MEHLEN-STROOSS,MEHLEN,10227,,N,,?,23.08.2001,,?,,?,509,,N,Ernest Mehlen-Strooss
7372,Syrdallschlass,SYRDALLSCHLASS,SYRDALLSCH,16888,,N,,?,10.02.2004,,?,,?,509,,N,Syrdallschlass
8524,Am Kriezer,AM KRIEZER,KRIEZER,,?,N,,?,22.02.2011,,?,,?,509,,N,Am Kriezer
8679,Bernard Neis-Strooss,BERNARD NEIS-STROOSS,BERNARD NE,,?,N,,?,12.11.2012,,?,,?,509,,N,Bernard Neis-Strooss
9130,A Lambett,A LAMBETT,LAMBETT,,?,N,,?,17.05.2018,,?,,?,509,,N,A Lambett
9478,A Feeschtesch,A FEESCHTESCH,FEESCH,,?,N,,?,04.06.2020,,?,,?,509,,N,A Feeschtesch
9583,Däichwee,DAICHWEE,DAEICHWEE,,?,N,,?,31.05.2021,,?,,?,509,,N,Däichwee
5831,Ale Wee,ALE WEE,ALE,10063,,N,,?,04.02.2003,,?,,?,510,,N,ALE WEE
5832,Am Bierg,AM BIERG,BIERG,10752,,N,,?,04.02.2003,,?,,?,510,,N,AM BIERG
5833,Duerfstrooss,DUERFSTROOSS,DUERFSTROO,10065,,N,,?,04.02.2003,,?,,?,510,,N,DUERFSTROOSS
5834,Maacherwee,MAACHERWEE,MAACHERWE,10061,,N,,?,24.10.2017,CR,,137,,510,,N,Maacherwee
5835,Neie Wee,NEIE WEE,NEIE,10064,,N,,?,04.02.2003,,?,,?,510,,N,NEIE WEE
5836,Op de Groesteen,OP DE GROESTEEN,GROESTEEN,10751,,N,,?,24.10.2017,,?,,?,510,,N,Op de Groesteen
5837,Um Bëschelt,UM BESCHELT,BESCHELT,10750,,N,,?,24.10.2017,CR,,137,,510,,N,Um Bëschelt
7388,Maison,MAISON,MAISON,61362,,N,10.02.2004,,10.02.2004,,?,,?,510,,N,Maison
8080,Am Wues,AM WUES,WUES,,?,N,,?,24.04.2007,,?,,?,510,,N,Am Wues
8081,Am Wangertsbierg,AM WANGERTSBIERG,WANGERTSBI,,?,N,,?,24.04.2007,,?,,?,510,,N,Am Wangertsbierg
5838,Cité Aal Mauer,CITE AAL MAUER,MAUER,28428,,N,,?,04.02.2003,,?,,?,511,,N,CITE AAL MAUER
5839,Cité Cérabati,CITE CERABATI,CERABATI,11456,,N,,?,04.02.2003,,?,,?,511,,N,CITE CÉRABATI
5840,Cité Pierre Frieden,CITE PIERRE FRIEDEN,FRIEDEN,31411,,N,,?,04.02.2003,,?,,?,511,,N,CITE PIERRE FRIEDEN
5841,Fausermillen,FAUSERMILLEN,FAUSERMILL,16637,,N,,?,04.02.2003,,?,,?,511,,N,FAUSERMILLEN
5842,Place de la Gare,PLACE DE LA GARE,GARE,16628,,N,,?,04.02.2003,,?,,?,511,,N,PLACE DE LA GARE
5843,Route de Wasserbillig,ROUTE DE WASSERBILLIG,WASSERBILL,16635,,N,,?,04.02.2003,N,,1,,511,,N,ROUTE DE WASSERBILLIG
5844,Rue Basse,RUE BASSE,BASSE,16626,,N,,?,04.02.2003,,?,,?,511,,N,RUE BASSE
5845,Rue de la Moselle,RUE DE LA MOSELLE,MOSELLE,16632,,N,,?,04.02.2003,CR,,134,,511,,N,RUE DE LA MOSELLE
5846,Rue de Manternach,RUE DE MANTERNACH,MANTERNACH,16631,,N,,?,04.02.2003,CR,,134,,511,,N,RUE DE MANTERNACH
5847,Rue de Mompach,RUE DE MOMPACH,MOMPACH,21579,,N,,?,04.02.2003,CR,,141A,,511,,N,RUE DE MOMPACH
5848,Rue du Parc,RUE DU PARC,PARC,16633,,N,,?,04.02.2003,,?,,?,511,,N,RUE DU PARC
5849,Rue du Port,RUE DU PORT,PORT,16634,,N,,?,04.02.2003,,?,,?,511,,N,RUE DU PORT
5850,Rue Haute,RUE HAUTE,HAUTE,16630,,N,,?,04.02.2003,,?,,?,511,,N,RUE HAUTE
5851,Rue J.-P. Beckius,RUE J.-P. BECKIUS,BECKIUS,16627,,N,,?,04.02.2003,CR,,134,,511,,N,RUE J.-P. BECKIUS
5852,Rue Widderbierg,RUE WIDDERBIERG,WIDDERBIER,10414,,N,,?,04.02.2003,,?,,?,511,,N,RUE WIDDERBIERG
5853,Scheidberg,SCHEIDBERG,SCHEIDBERG,16636,,N,,?,04.02.2003,,?,,?,511,,N,SCHEIDBERG
6899,An de Kampen,AN DE KAMPEN,KAMPEN,10236,,N,,?,10.01.2001,,?,,?,511,,N,An de Kampen
7383,Fielsmillen,FIELSMILLEN,FIELSMILLE,16638,,N,,?,10.02.2004,,?,,?,511,,N,FIELSMILLEN
7384,Port de Mertert,PORT DE MERTERT,PORT DE ME,13782,,N,,?,15.11.2007,,?,,?,511,,N,PORT DE MERTERT
8090,Route du Vin,ROUTE DU VIN,VIN,,?,N,,?,07.05.2007,,?,,?,511,,N,Route du Vin
8332,Rue Agnès Donckel,RUE AGNES DONCKEL,DONCKEL,,?,N,,?,09.12.2008,,?,,?,511,,N,Rue Agnès Donckel
8419,Schaeferreder,SCHAEFERREDER,SCHAEFERRE,,?,N,,?,25.01.2010,,?,,?,511,,N,Schaeferreder
8444,Op der Olk,OP DER OLK,OLK,,?,N,,?,17.06.2010,,?,,?,511,,N,Op der Olk
8799,Am Kundel,AM KUNDEL,KUNDEL,,?,N,,?,20.06.2014,,?,,?,511,,N,Am Kundel
9436,Cité Herrenberg,CITE HERRENBERG,HERREN,,?,N,,?,03.02.2020,,?,,?,511,,N,Cité Herrenberg
9439,Bei den dräi Eechen,BEI DEN DRAI EECHEN,EECHEN,,?,N,,?,17.02.2020,,?,,?,511,,N,Bei den dräi Eechen
9485,Rue Sandkaul,RUE SANDKAUL,SANDKAUL,,?,N,,?,17.06.2020,,?,,?,511,,N,Rue Sandkaul
5854,Am Berreg,AM BERREG,BERREG,10158,,N,,?,04.02.2003,,?,,?,512,,N,AM BERREG
5856,Esplanade de la Moselle,ESPLANADE DE LA MOSELLE,MOSELLE,16608,,N,,?,14.03.2016,CR,,134,,512,,N,ESPLANADE DE LA MOSELLE
5857,Grand-Rue,GRAND-RUE,GRAND-RUE,16611,,N,,?,04.02.2003,N,,1,,512,,N,GRAND-RUE
5858,Montée de la Moselle,MONTEE DE LA MOSELLE,MOSELLE,16617,,N,,?,04.02.2003,,?,,?,512,,N,MONTEE DE LA MOSELLE
5859,Montée des Aulnes,MONTEE DES AULNES,AULNES,16601,,N,,?,04.02.2003,,?,,?,512,,N,MONTEE DES AULNES
5860,Route d'Echternach,ROUTE D'ECHTERNACH,ECHTERNACH,16607,,N,,?,04.02.2003,N,,10,,512,,N,ROUTE D'ECHTERNACH
5861,Route de Luxembourg,ROUTE DE LUXEMBOURG,LUXEMBOURG,16613,,N,,?,04.02.2003,N,,1,,512,,N,ROUTE DE LUXEMBOURG
5862,Rue de la Sûre,RUE DE LA SURE,SURE,16622,,N,,?,25.11.2011,,?,,?,512,,N,RUE DE LA SURE
5863,Rue de la 87E Division,RUE DE LA 87E DIVISION,DIVISION,10156,,N,,?,04.02.2003,,?,,?,512,,N,RUE DE LA 87E DIVISION
5864,Rue de Mertert,RUE DE MERTERT,MERTERT,16616,,N,,?,04.02.2003,,?,,?,512,,N,RUE DE MERTERT
5865,Rue des Bâteliers,RUE DES BATELIERS,BATELIERS,16602,,N,,?,25.11.2011,,?,,?,512,,N,RUE DES BATELIERS
5866,Rue des Celtes,RUE DES CELTES,CELTES,16605,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES CELTES
5867,Rue des Gaulois,RUE DES GAULOIS,GAULOIS,16610,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES GAULOIS
5868,Rue des Jardins,RUE DES JARDINS,JARDINS,16612,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES JARDINS
5869,Rue des Marais,RUE DES MARAIS,MARAIS,16614,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES MARAIS
5870,Rue des Pépinières,RUE DES PEPINIERES,PEPINIERES,16618,,N,,?,25.11.2011,,?,,?,512,,N,RUE DES PEPINIERES
5871,Rue des Romains,RUE DES ROMAINS,ROMAINS,16619,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES ROMAINS
5872,Rue des Roses,RUE DES ROSES,ROSES,16620,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES ROSES
5873,Rue des Sports,RUE DES SPORTS,SPORTS,16621,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES SPORTS
5874,Rue des Vignes,RUE DES VIGNES,VIGNES,16624,,N,,?,04.02.2003,,?,,?,512,,N,RUE DES VIGNES
5875,Rue du Bocksberg,RUE DU BOCKSBERG,BOCKSBERG,16604,,N,,?,04.02.2003,CR,,141,,512,,N,RUE DU BOCKSBERG
5876,Rue Duchscher,RUE DUCHSCHER,DUCHSCHER,16606,,N,,?,04.02.2003,,?,,?,512,,N,RUE DUCHSCHER
5877,Rue Nic. Ueberecken,RUE NIC. UEBERECKEN,UEBERECKEN,16623,,N,,?,04.02.2003,,?,,?,512,,N,RUE NIC. UEBERECKEN
5878,Rue Roger Streff,RUE ROGER STREFF,STREFF,10155,,N,,?,04.02.2003,,?,,?,512,,N,RUE ROGER STREFF
5879,Rue St Martin,RUE ST MARTIN,MARTIN,16615,,N,,?,04.02.2003,,?,,?,512,,N,RUE ST MARTIN
5880,Val Fleuri,VAL FLEURI,FLEURI,16609,,N,,?,04.02.2003,,?,,?,512,,N,VAL FLEURI
5855,Enner Maeschbierg,ENNER MAESCHBIERG,MAESCHBIER,10157,,N,,?,04.02.2003,,?,,?,512,,N,ENNER MAESCHBIERG
7459,Rue des Bergers,RUE DES BERGERS,BERGERS,16603,,N,,?,10.02.2004,,?,,?,512,,N,RUE DES BERGERS
8087,Rue Auguste Hansen,RUE AUGUSTE HANSEN,HANSEN,,?,N,,?,07.05.2007,,?,,?,512,,N,Rue Auguste Hansen
8088,Am Härewengert,AM HAREWENGERT,HAEREWENG,,?,N,,?,07.05.2007,,?,,?,512,,N,Am Härewengert
8089,Rue François Mathieu,RUE FRANCOIS MATHIEU,MATHIEU,,?,N,,?,07.05.2007,,?,,?,512,,N,Rue François Mathieu
8411,Rue des Ponts,RUE DES PONTS,PONTS,,?,N,,?,09.11.2009,,?,,?,512,,N,Rue des Ponts
9432,Cité Op der Kast,CITE OP DER KAST,KAST,,?,N,,?,13.12.2019,,?,,?,512,,N,Cité Op der Kast
9495,Aire de Wasserbillig,AIRE DE WASSERBILLIG,WASSER,,?,N,,?,12.08.2020,,?,,?,512,,N,Aire de Wasserbillig
9505,Moartplaz,MOARTPLAZ,MOARTPLAZ,,?,N,,?,23.10.2020,,?,,?,512,,N,Moartplaz
5881,Impasse du Ruisseau,IMPASSE DU RUISSEAU,RUISSEAU,15419,,N,,?,18.03.2004,,?,,?,513,,N,Impasse du Ruisseau
5882,Route du Vin,ROUTE DU VIN,VIN,15421,,N,,?,25.11.2016,N,,10,,513,,N,Route du Vin
5883,Rue Aly Duhr,RUE ALY DUHR,DUHR,15414,,N,,?,25.11.2016,,?,,?,513,,N,Rue Aly Duhr
5884,Rue de la Résistance,RUE DE LA RESISTANCE,RESISTANCE,15415,,N,,?,25.11.2016,,?,,?,513,,N,Rue de la Résistance
5885,Rue de Niederdonven,RUE DE NIEDERDONVEN,NIEDERDONV,15416,,N,,?,25.11.2016,CR,,142,,513,,N,Rue de Niederdonven
5886,Rue des Vignes,RUE DES VIGNES,VIGNES,15420,,N,,?,25.11.2016,,?,,?,513,,N,Rue des Vignes
5887,Palmberg,PALMBERG,PALMBERG,15417,,N,,?,22.07.2015,,?,,?,513,,N,Palmberg
6501,Rue des Roses,RUE DES ROSES,ROSES,15418,,N,,?,25.11.2016,,?,,?,513,,N,Rue des Roses
